termo_de_busca,titulo_produto,preco,link
cartucho original hp,Kit Cartucho Hp 667 667xl Deskjet 2776 Preto E Color,329,https://www.mercadolivre.com.br/kit-cartucho-hp-667-667xl-deskjet-2776-preto-e-color/p/MLB36786137\#polycard_client=search-nordic&searchVariation=MLB36786137&wid=MLB4063294219&position=32&search_layout=grid&type=product&tracking_id=652cbd13-a543-4a7b-9c14-0cc40435b642&sid=search
cartucho original hp,Cartucho Tinta Hp T120 711 Cz132b Amarelo 29ml,279,https://www.mercadolivre.com.br/cartucho-tinta-hp-t120-711-cz132b-amarelo-29ml/p/MLB24120710\#polycard_client=search-nordic&searchVariation=MLB24120710&wid=MLB3841674201&position=34&search_layout=grid&type=product&tracking_id=652cbd13-a543-4a7b-9c14-0cc40435b642&sid=search
cartucho original hp,Cartucho Hp 954xl Amarelo L0s68ab 20ml,249.90,https://www.mercadolivre.com.br/cartucho-hp-954xl-amarelo-l0s68ab-20ml/p/MLB36750339\#polycard_client=search-nordic&searchVariation=MLB36750339&wid=MLB3776108935&position=36&search_layout=grid&type=product&tracking_id=652cbd13-a543-4a7b-9c14-0cc40435b642&sid=search
cartucho original hp,Frasco de tinta de cartucho preto completo Hp Gt53,54.85,https://www.mercadolivre.com.br/frasco-de-tinta-de-cartucho-preto-completo-hp-gt53/p/MLB42270895\#polycard_client=search-nordic&searchVariation=MLB42270895&wid=MLB3983226491&position=38&search_layout=grid&type=product&tracking_id=652cbd13-a543-4a7b-9c14-0cc40435b642&sid=search
cartucho original hp,Cartucho HP 3JA52AL 964 cor Amarelo 700 Páginas,164,https://www.mercadolivre.com.br/cartucho-hp-3ja52al-964-cor-amarelo-700-paginas/p/MLB22536173\#polycard_client=search-nordic&searchVariation=MLB22536173&wid=MLB3713350859&position=40&search_layout=grid&type=product&tracking_id=652cbd13-a543-4a7b-9c14-0cc40435b642&sid=search
cartucho original hp,Cartucho de tinta HP 60xl preto/tricolor 9 ml 2 unidades,195,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-60xl-pretotricolor-9-ml-2-unidades/p/MLB36752452\#polycard_client=search-nordic&searchVariation=MLB36752452&wid=MLB4889396552&position=3&search_layout=grid&type=product&tracking_id=652cbd13-a543-4a7b-9c14-0cc40435b642&sid=search
suprimento hp,Toner Compativel Para Hp P1102w M1132 P1102 85a Evolut,49.50,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=0TtHwJXddZ4ueQsRzXxU6%2BHdXEpHgMPSYfU4MgxNN%2FPSYzPxpQ%2BQBh0LuODeY84Rk9JKXR0pU1jP3xbOXHiBcRfnyBTAQTRMszV75HwOIclrWCLFN8P8MSDQkX%2F6ISDGyGSzObOoMaTB%2BvpWRwaIGvRyd16olSVZCsuCloPbrB%2BTF9zgaEUhe186i%2FgiOG7giG1Bp%2BeWLLiMHvxvq2W%2B00eR5UgFSfUd3YxweYsEtd%2FYDPhdFAR3zL5ERJa3fiT9nFvxsNE5mfdjolQ2Q3HRff27T3bp0MkbxkN8sjHZPHmB5cRXYtAgxqgAHb6P%2BkkUAyYCjTVHwq6W6czM7x5lT5ZkFLb5rdtcN6PssXldrIyoSS7a%2BNCxqTS6rKoiYQmV73uefZGNl7dU2oygYFmWXnmjiYk0Qsu5t%2F%2Fps3I4Mf3UYlc0Ls51HsprCTQDZ6%2FPD0KDkpaAa3c7%2FnSCI6Hcs6TvPBV5coAb0C1PJpWP5cIbJrVTmKbL9VywRwpgQ9dIA4PnqEZyw7epyr26lDda3eUsRqeXnufWg3ADPNkIO3qKz0KIuZeRapRWjx9UyTVYX7rLDZqR%2B%2Ff6tKvVlcebHQTgh81dFhTRUtuxXU0sTK1dKM7vJXGLg64aOW2If8hzha7o9Te%2FNwx%2Bo16pRVjzD0yrBeTtKMU%2Bn2aEiw0%2F7VFIdvG4iOO9wuN9ynKf56j%2BvejYpsU2lD8g6Qd2YT7BKXNC%2Bb%2F7tWLj6nb3ntKVRUhrvJSnVDaAEe1OYLuwNAuVWcxR2OPSFEq9qNvPvcMIbrjygxe2L%2FrC24r%2BhQ%2B3WO%2Fn%2BPOvHqs0iHvwtH9c7AoVedAul7j1%2Fa4h5gXTKGvaCdLSYbmGC60PhPRKxmU7XWI5NA%3D%3D&searchVariation=59274157004\#polycard_client=search-nordic&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,Kit 3x Toner Compatível Para Hp Cf283 283a M127fn M125a M127,119.90,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=m%2Bzerw3WgFVWmBLulP14txf78%2FXefCkhQIEE0wLnKzjZ6x9hU3A2w6XGsIDPwTCuJshjWQzwudKtVnbLktxoCysrUTH2zXAMZEneast8wdPAbB1SdJUdtL6GckmMVKcL5yb9B76iYcLEDIt7gS%2FfcM7HLZXnxcPSOk7g9KIgeO4%2FdDsnHg%2FqzucjQA3FlIuTWlZ6vWPww%2BufUe%2B4VOl0XvvYOCyJyQMLTziLVQ%2BPXRAyL6aF77KoBalERR2Li0rBkRf2dcZX2cSG6gQ%2FR0Tbbqc5NXtSSTnS02Lm27l9fkKF5a8%2B5hqbmh7%2BT7UH1yegJWu7vcP46CgVRtjz%2FsU%2Be0X6Pxhf2zTx%2BlnLjZBi%2Fop7cUt1GdKJuX9UXX14lcBkKL8MXkiII0oJ7FNI3h2bxyAHQ3sG75CPc3rwhyW9JklNSvcLKSkOcbbnxIOWtuUQM2aBnAiu8H1eIFkvGG1zoV%2FAa%2BcB1RvPE4oAB2uVp%2BTx2z1VleGgjBarDlzLoyktXbik6ToZFq%2BoHmWhLV6lYlViXpYV9%2FKHfKeEmSvfD9QCF7HTJygH8kTpIzn0Ie%2BdDbm09DSq%2FzYv4cTuA3ZqrbJEzrKJyT9Dn6W6he5YIi2y3uyd9s6BdD8JX1aMmM6OjsbOnDVvxApCzqvng1enzYRljVK2gqv2JFGP2xuQwuRNE%2FxEmYzR94UlUAne%2F6aAJCadIl4BcRmT5Brzvyr8hyNSfVEx96SN61wKlTsiTmYnClmrU8c%2BAUTF1a5v0tWyB0MXT0pNTOZ9%2Fm9I3%2Fqf1wik6d4IigTwZF6TtsD%2BEuTGAXjLLcXfkvdypsWaGb4cUr2e63E5Y%2BYU2WX5Z71wYI2NO8QVdt9eqQDAW5dLOmelKd%2F9Li0Qh3zBY4s%3D&searchVariation=181872056217\#polycard_client=search-nordic&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,Tinta Gt51 Ink Tank 416 116 Smart Tank 517 532 617 90ml Tinta Preto,48.05,https://www.mercadolivre.com.br/tinta-gt51-ink-tank-416-116-smart-tank-517-532-617-90ml-tinta-preto/p/MLB42995103\#polycard_client=search-nordic&searchVariation=MLB42995103&wid=MLB5312682536&position=5&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,5 Toner 285a Especifico Pra Impressora 1132/1102w cor preto,102,https://www.mercadolivre.com.br/5-toner-285a-especifico-pra-impressora-11321102w-cor-preto/p/MLB23517139\#polycard_client=search-nordic&searchVariation=MLB23517139&wid=MLB4048184489&position=3&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho de tinta HP ParkEcom 667 cor preto do 2 mL 2 unidades,153.90,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-parkecom-667-cor-preto-do-2-ml-2-unidades/p/MLB49101795\#polycard_client=search-nordic&searchVariation=MLB49101795&wid=MLB5381420094&position=6&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Kit Cartucho Hp 664 Preto E Hp 664 Colorido,154.90,https://www.mercadolivre.com.br/kit-cartucho-hp-664-preto-e-hp-664-colorido/p/MLB36751072\#polycard_client=search-nordic&searchVariation=MLB36751072&wid=MLB4020435573&position=4&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho Hp 667 Colorido 3ym78ab,71.90,https://www.mercadolivre.com.br/cartucho-hp-667-colorido-3ym78ab/p/MLB22658653\#polycard_client=search-nordic&searchVariation=MLB22658653&wid=MLB3897978171&position=9&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Toner Compatível com HP W1105 105a 2.5k - Com Chip Tinta Preto Evolut,48.60,https://www.mercadolivre.com.br/toner-compativel-com-hp-w1105-105a-25k-com-chip-tinta-preto-evolut/p/MLB39455952\#polycard_client=search-nordic&searchVariation=MLB39455952&wid=MLB3858233093&position=11&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Toner HP LaserJet 85A Cor Preto,97.35,https://www.mercadolivre.com.br/toner-hp-laserjet-85a-cor-preto/p/MLB36821524\#polycard_client=search-nordic&searchVariation=MLB36821524&wid=MLB5147216280&position=13&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Toner Hp W1105a 105a 107a 107w Mfp 135w 135a 137fn M135a 8,104.51,https://produto.mercadolivre.com.br/MLB-3916434245-toner-hp-w1105a-105a-107a-107w-mfp-135w-135a-137fn-m135a-8-_JM?searchVariation=186172173489\#polycard_client=search-nordic&searchVariation=186172173489&position=41&search_layout=grid&type=item&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,Toner Evolut 105A Compativel W1105a 135a 137fnw 107a 107w Preto Com Chip,50.42,https://www.mercadolivre.com.br/toner-evolut-105a-compativel-w1105a-135a-137fnw-107a-107w-preto-com-chip/p/MLB37734657\#polycard_client=search-nordic&searchVariation=MLB37734657&wid=MLB3958754207&position=15&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Toner Compatível Hp Cf283a 83a M125 M127 Evolut 1.5k Tinta Preto,25.49,https://www.mercadolivre.com.br/toner-compativel-hp-cf283a-83a-m125-m127-evolut-15k-tinta-preto/p/MLB47351591\#polycard_client=search-nordic&searchVariation=MLB47351591&wid=MLB5385075666&position=17&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,"Cartucho HP 664 Colorido(F6V28AB) Para Ink Advantage 1115, 2134, 2136, 2676, 3636, 3776, 3786, 3788,3790, 3836, 4536, 4676,5076, 5276",76.67,https://www.mercadolivre.com.br/cartucho-hp-664-coloridof6v28ab-para-ink-advantage-1115-2134-2136-2676-3636-3776-3786-37883790-3836-4536-46765076-5276/p/MLB36752265\#polycard_client=search-nordic&searchVariation=MLB36752265&wid=MLB3947461641&position=18&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Kit 2 Cartuchos Hp 664: 1un Preto + 1un Color,163.44,https://www.mercadolivre.com.br/kit-2-cartuchos-hp-664-1un-preto-1un-color/p/MLB39028313\#polycard_client=search-nordic&searchVariation=MLB39028313&wid=MLB5277946158&position=20&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho de Tinta HP 122 Preto,103.99,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-122-preto/p/MLB24113444\#polycard_client=search-nordic&searchVariation=MLB24113444&wid=MLB4678659844&position=24&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho De Tinta Hp 667 Cor Preto Do 2 Ml,78.90,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667-cor-preto-do-2-ml/p/MLB37141763\#polycard_client=search-nordic&searchVariation=MLB37141763&wid=MLB5211173074&position=7&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Kit Cartucho Hp 938 P/ 9110 9130 9730,950,https://www.mercadolivre.com.br/kit-cartucho-hp-938-p-9110-9130-9730/p/MLB41877220\#polycard_client=search-nordic&searchVariation=MLB41877220&wid=MLB5120098024&position=10&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Hp Gt53 e Gt52 Combo de 4 garrafas de tinta preta ciana magenta amarela,186,https://www.mercadolivre.com.br/hp-gt53-e-gt52-combo-de-4-garrafas-de-tinta-preta-ciana-magenta-amarela/p/MLB42257572\#polycard_client=search-nordic&searchVariation=MLB42257572&wid=MLB4005999601&position=12&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Toner Compat Evolut P/ Hp 105a Com Chip 107a 107w 135a 135w Tinta Preto,49.46,https://www.mercadolivre.com.br/toner-compat-evolut-p-hp-105a-com-chip-107a-107w-135a-135w-tinta-preto/p/MLB37743553\#polycard_client=search-nordic&searchVariation=MLB37743553&wid=MLB4790021004&position=14&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho de Tinta HP 60B Preto Simples CC636WB 4ml,109,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-60b-preto-simples-cc636wb-4ml/p/MLB24125481\#polycard_client=search-nordic&searchVariation=MLB24125481&wid=MLB4678626640&position=16&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Hp Ink Cartridges 2x 662xl Preto / Black Cz105ab,189,https://www.mercadolivre.com.br/hp-ink-cartridges-2x-662xl-preto-black-cz105ab/p/MLB48643172\#polycard_client=search-nordic&searchVariation=MLB48643172&wid=MLB5356295280&position=8&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho De Tinta 712 Preto 80ml Hp T210 T250 T650,418,https://www.mercadolivre.com.br/cartucho-de-tinta-712-preto-80ml-hp-t210-t250-t650/p/MLB22536214\#polycard_client=search-nordic&searchVariation=MLB22536214&wid=MLB4754899024&position=22&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho Hp 667 667xl Deskjet 2776 Preto,119.90,https://www.mercadolivre.com.br/cartucho-hp-667-667xl-deskjet-2776-preto/p/MLB22843608\#polycard_client=search-nordic&searchVariation=MLB22843608&wid=MLB3905774637&position=21&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho De Tinta Hp 667 Cor Preto Colorido 2 Unidades,161,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667-cor-preto-colorido-2-unidades/p/MLB38766141\#polycard_client=search-nordic&searchVariation=MLB38766141&wid=MLB5383767248&position=25&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Toner Hp 58x M404dw M428 M428fdw Cf258x 100%,400,https://www.mercadolivre.com.br/toner-hp-58x-m404dw-m428-m428fdw-cf258x-100/p/MLB36800283\#polycard_client=search-nordic&searchVariation=MLB36800283&wid=MLB5326643788&position=29&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Hp Gt51 Gt52 Tintas Coloridas 4 Unidades 90 Ml,79.16,https://produto.mercadolivre.com.br/MLB-3772203438-hp-gt51-gt52-tintas-coloridas-4-unidades-90-ml-_JM?searchVariation=178975957775\#polycard_client=search-nordic&searchVariation=178975957775&position=42&search_layout=grid&type=item&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,Kit 5 Toner Compatível Com Hp 105a Com Chip Laser Mfp 135a,204.90,https://produto.mercadolivre.com.br/MLB-3612001269-kit-5-toner-compativel-com-hp-105a-com-chip-laser-mfp-135a-_JM?searchVariation=181918771225\#polycard_client=search-nordic&searchVariation=181918771225&position=43&search_layout=grid&type=item&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,Kit 3 Toner Compatível Hp Cf283a 283a M127fn M125a M225 Tinta Preto,118,https://www.mercadolivre.com.br/kit-3-toner-compativel-hp-cf283a-283a-m127fn-m125a-m225-tinta-preto/p/MLB47005651\#polycard_client=search-nordic&searchVariation=MLB47005651&wid=MLB3998137109&position=32&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho Tinta Hp 662 Colorido Advantage,76.67,https://www.mercadolivre.com.br/cartucho-tinta-hp-662-colorido-advantage/p/MLB37002235\#polycard_client=search-nordic&searchVariation=MLB37002235&wid=MLB3947485753&position=34&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,HP InkJet 45 Cartucho De Tinta Cor Preto Do 42 mL,255.90,https://www.mercadolivre.com.br/hp-inkjet-45-cartucho-de-tinta-cor-preto-do-42-ml/p/MLB36779280\#polycard_client=search-nordic&searchVariation=MLB36779280&wid=MLB5146587546&position=37&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,2 Cartuchos Hp 662 Preto E Colorido Da 2516 3516 1516 2546,190.11,https://www.mercadolivre.com.br/2-cartuchos-hp-662-preto-e-colorido-da-2516-3516-1516-2546/p/MLB36931834\#polycard_client=search-nordic&searchVariation=MLB36931834&wid=MLB3896336531&position=39&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Toner Compativel Para Hp P1102w M1132 P1102 85a Evolut,49.50,https://produto.mercadolivre.com.br/MLB-1581701817-toner-compativel-para-hp-p1102w-m1132-p1102-85a-evolut-_JM?searchVariation=59274157004\#polycard_client=search-nordic&searchVariation=59274157004&position=44&search_layout=grid&type=item&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,Toner Original Hp 58x Cf258x M404n M404dw M428dw M428fdw,260,https://produto.mercadolivre.com.br/MLB-3305105049-toner-original-hp-58x-cf258x-m404n-m404dw-m428dw-m428fdw-_JM?searchVariation=177593964582\#polycard_client=search-nordic&searchVariation=177593964582&position=45&search_layout=grid&type=item&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,4x Toner Compatível Com Hp Cp1025 1025nw Laser M175a M176n Tinta Kit 04 Cores - 1 Bk \| 1 Cy \| 1 Yel \| 1 Mag,131.90,https://www.mercadolivre.com.br/4x-toner-compativel-com-hp-cp1025-1025nw-laser-m175a-m176n-tinta-kit-04-cores-1-bk-1-cy-1-yel-1-mag/p/MLB46367033\#polycard_client=search-nordic&searchVariation=MLB46367033&wid=MLB5312858388&position=40&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Kit 3x Toner Compatível Para Hp Cf283 283a M127fn M125a M127,119.90,https://produto.mercadolivre.com.br/MLB-4474539628-kit-3x-toner-compativel-para-hp-cf283-283a-m127fn-m125a-m127-_JM?searchVariation=181872056217\#polycard_client=search-nordic&searchVariation=181872056217&position=46&search_layout=grid&type=item&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,3 Toner Compatível Para Hp Cf217a Cf217 217a 17a M102w M130a,62.54,https://www.mercadolivre.com.br/3-toner-compativel-para-hp-cf217a-cf217-217a-17a-m102w-m130a/p/MLB22572663\#polycard_client=search-nordic&searchVariation=MLB22572663&wid=MLB4874989400&position=27&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Kit Refil Tinta Hp Gt53 Preto + Gt52 Color P/ Gt 5822,82.56,https://produto.mercadolivre.com.br/MLB-3349820447-kit-refil-tinta-hp-gt53-preto-gt52-color-p-gt-5822-_JM?searchVariation=178002374778\#polycard_client=search-nordic&searchVariation=178002374778&position=47&search_layout=grid&type=item&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,Toner 83a Compatível Hp Cf283a M125 M127 Rende 1500 Cópia,39.84,https://www.mercadolivre.com.br/toner-83a-compativel-hp-cf283a-m125-m127-rende-1500-copia/p/MLB37781418\#polycard_client=search-nordic&searchVariation=MLB37781418&wid=MLB4884493424&position=28&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho De Tinta Hp 712 Amarelo Pluk 29ml 3ed69a Wespetec,215.95,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-712-amarelo-pluk-29ml-3ed69a-wespetec/p/MLB22304579\#polycard_client=search-nordic&searchVariation=MLB22304579&wid=MLB4057991613&position=31&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho De Toner Para 1010 1020 Q2612a 2612a 1015 1022 3050,39.90,https://www.mercadolivre.com.br/cartucho-de-toner-para-1010-1020-q2612a-2612a-1015-1022-3050/p/MLB23517183\#polycard_client=search-nordic&searchVariation=MLB23517183&wid=MLB3837378543&position=33&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho HP 667 Preto 2376 2776 6476,78.97,https://www.mercadolivre.com.br/cartucho-hp-667-preto-2376-2776-6476/p/MLB22022306\#polycard_client=search-nordic&searchVariation=MLB22022306&wid=MLB5373347484&position=38&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Kit Refil De Tinta Hp Gt53 Gt52 Color Smart Tank Series,79,https://produto.mercadolivre.com.br/MLB-3924827520-kit-refil-de-tinta-hp-gt53-gt52-color-smart-tank-series-_JM?searchVariation=179540817049\#polycard_client=search-nordic&searchVariation=179540817049&position=48&search_layout=grid&type=item&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7
suprimento hp,Cartucho Hp 711 Cz129a Black - T120/ T520,337,https://www.mercadolivre.com.br/cartucho-hp-711-cz129a-black-t120-t520/p/MLB39273129\#polycard_client=search-nordic&searchVariation=MLB39273129&wid=MLB3841613289&position=35&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Cartucho de tinta preta original HP 964xl de alto rendimento,339.90,https://www.mercadolivre.com.br/cartucho-de-tinta-preta-original-hp-964xl-de-alto-rendimento/p/MLB22298817\#polycard_client=search-nordic&searchVariation=MLB22298817&wid=MLB3707067777&position=36&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Toner Compativel P/hp 105a W1105a 107a 107w 135a Com Chip Tinta Preto,49.18,https://www.mercadolivre.com.br/toner-compativel-php-105a-w1105a-107a-107w-135a-com-chip-tinta-preto/p/MLB46153243\#polycard_client=search-nordic&searchVariation=MLB46153243&wid=MLB5314460034&position=19&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
suprimento hp,Kit 2 Cartuchos Hp 664 Hp 2136 3636 3836 4536 4676,169.90,https://www.mercadolivre.com.br/kit-2-cartuchos-hp-664-hp-2136-3636-3836-4536-4676/p/MLB39092873\#polycard_client=search-nordic&searchVariation=MLB39092873&wid=MLB5012110756&position=23&search_layout=grid&type=product&tracking_id=35dcd506-26c5-405e-b1a4-d5eb1b6e9fc7&sid=search
